Time	DeviceID	MaterialID	State
1656.5	3	SYS	HAS_GOODS->NO_GOODS
1656.5	1	SYS	HAS_GOODS->NO_GOODS
1656.5	14	SYS	HAS_GOODS->NO_GOODS
1656.5	13	SYS	HAS_GOODS->NO_GOODS
1657.34	4	TP067	HAS_GOODS->NO_GOODS
1665.58	2	SYS	NO_GOODS->HAS_GOODS
1665.58	18	SYS	NO_GOODS->HAS_GOODS
1670.77	3	TP032	NO_GOODS->HAS_GOODS
1670.77	17	SYS	HAS_GOODS->NO_GOODS
1680.94	10	SYS	HAS_GOODS->NO_GOODS
1680.94	12	SYS	HAS_GOODS->NO_GOODS
1680.94	8	SYS	HAS_GOODS->NO_GOODS
1681.66	16	SYS	NO_GOODS->HAS_GOODS
1686.53	11	SYS	NO_GOODS->HAS_GOODS
1686.53	14	SYS	NO_GOODS->HAS_GOODS
1686.53	9	SYS	NO_GOODS->HAS_GOODS
1686.53	7	SYS	NO_GOODS->HAS_GOODS
1686.53	5	SYS	NO_GOODS->HAS_GOODS
1686.53	15	SYS	NO_GOODS->HAS_GOODS
1686.53	1	SYS	NO_GOODS->HAS_GOODS
1686.53	13	SYS	NO_GOODS->HAS_GOODS
1687.79	4	SYS	NO_GOODS->HAS_GOODS
1690.58	2	SYS	HAS_GOODS->NO_GOODS
1690.58	18	SYS	HAS_GOODS->NO_GOODS
1700.78	17	SYS	NO_GOODS->HAS_GOODS
1706.66	16	SYS	HAS_GOODS->NO_GOODS
1709.46	6	SYS	NO_GOODS->HAS_GOODS
1710.95	12	SYS	NO_GOODS->HAS_GOODS
1710.95	10	SYS	NO_GOODS->HAS_GOODS
1710.95	8	SYS	NO_GOODS->HAS_GOODS
1711.53	11	SYS	HAS_GOODS->NO_GOODS
1711.53	9	SYS	HAS_GOODS->NO_GOODS
1711.53	7	SYS	HAS_GOODS->NO_GOODS
1711.53	15	SYS	HAS_GOODS->NO_GOODS
1711.53	5	SYS	HAS_GOODS->NO_GOODS
1711.53	3	SYS	HAS_GOODS->NO_GOODS
1711.53	14	SYS	HAS_GOODS->NO_GOODS
1711.53	1	SYS	HAS_GOODS->NO_GOODS
1711.53	13	SYS	HAS_GOODS->NO_GOODS
1712.81	4	SYS	HAS_GOODS->NO_GOODS
1720.58	2	SYS	NO_GOODS->HAS_GOODS
1725.78	17	SYS	HAS_GOODS->NO_GOODS
1731.25	14	TP074	NO_GOODS->HAS_GOODS
1734.51	6	SYS	HAS_GOODS->NO_GOODS
1735.95	12	SYS	HAS_GOODS->NO_GOODS
1735.95	8	SYS	HAS_GOODS->NO_GOODS
1735.95	10	SYS	HAS_GOODS->NO_GOODS
1736.67	16	SYS	NO_GOODS->HAS_GOODS
1737.87	18	SYS	NO_GOODS->HAS_GOODS
1741.53	11	SYS	NO_GOODS->HAS_GOODS
1741.53	9	SYS	NO_GOODS->HAS_GOODS
1741.53	7	SYS	NO_GOODS->HAS_GOODS
1741.53	5	SYS	NO_GOODS->HAS_GOODS
1741.53	3	SYS	NO_GOODS->HAS_GOODS
1741.53	1	SYS	NO_GOODS->HAS_GOODS
1741.53	15	SYS	NO_GOODS->HAS_GOODS
1741.53	13	SYS	NO_GOODS->HAS_GOODS
1743.29	4	SYS	NO_GOODS->HAS_GOODS
1745.59	2	SYS	HAS_GOODS->NO_GOODS
1761.93	16	SYS	HAS_GOODS->NO_GOODS
1762.89	18	SYS	HAS_GOODS->NO_GOODS
1764.51	6	SYS	NO_GOODS->HAS_GOODS
1765.97	10	SYS	NO_GOODS->HAS_GOODS
1765.97	12	SYS	NO_GOODS->HAS_GOODS
1765.97	8	SYS	NO_GOODS->HAS_GOODS
1766.54	13	SYS	HAS_GOODS->NO_GOODS
1766.54	11	SYS	HAS_GOODS->NO_GOODS
1766.54	14	SYS	HAS_GOODS->NO_GOODS
1766.54	9	SYS	HAS_GOODS->NO_GOODS
1766.54	7	SYS	HAS_GOODS->NO_GOODS
1766.54	5	SYS	HAS_GOODS->NO_GOODS
1766.54	3	SYS	HAS_GOODS->NO_GOODS
1766.54	1	SYS	HAS_GOODS->NO_GOODS
1766.54	15	SYS	HAS_GOODS->NO_GOODS
1768.3	4	SYS	HAS_GOODS->NO_GOODS
1789.52	6	SYS	HAS_GOODS->NO_GOODS
1790.98	10	SYS	HAS_GOODS->NO_GOODS
1790.98	12	SYS	HAS_GOODS->NO_GOODS
1790.98	8	SYS	HAS_GOODS->NO_GOODS
1791.96	16	SYS	NO_GOODS->HAS_GOODS
1796.56	14	SYS	NO_GOODS->HAS_GOODS
1796.56	13	SYS	NO_GOODS->HAS_GOODS
1796.56	11	SYS	NO_GOODS->HAS_GOODS
1796.56	9	SYS	NO_GOODS->HAS_GOODS
1796.56	7	SYS	NO_GOODS->HAS_GOODS
1796.56	15	SYS	NO_GOODS->HAS_GOODS
1796.56	5	SYS	NO_GOODS->HAS_GOODS
1796.56	3	SYS	NO_GOODS->HAS_GOODS
1796.56	1	SYS	NO_GOODS->HAS_GOODS
1798.3	4	SYS	NO_GOODS->HAS_GOODS
1803.69	17	SYS	NO_GOODS->HAS_GOODS
1807.42	2	SYS	NO_GOODS->HAS_GOODS
1816.96	16	SYS	HAS_GOODS->NO_GOODS
1819.53	6	SYS	NO_GOODS->HAS_GOODS
1820.99	12	SYS	NO_GOODS->HAS_GOODS
1820.99	8	SYS	NO_GOODS->HAS_GOODS
1820.99	10	SYS	NO_GOODS->HAS_GOODS
1821.56	11	SYS	HAS_GOODS->NO_GOODS
1821.56	15	SYS	HAS_GOODS->NO_GOODS
1821.56	9	SYS	HAS_GOODS->NO_GOODS
1821.56	7	SYS	HAS_GOODS->NO_GOODS
1821.56	5	SYS	HAS_GOODS->NO_GOODS
1821.56	3	SYS	HAS_GOODS->NO_GOODS
1821.56	1	SYS	HAS_GOODS->NO_GOODS
1821.56	14	SYS	HAS_GOODS->NO_GOODS
1821.56	13	SYS	HAS_GOODS->NO_GOODS
1823.31	4	SYS	HAS_GOODS->NO_GOODS
1823.55	15	TP060	NO_GOODS->HAS_GOODS
1825.73	5	TP033	NO_GOODS->HAS_GOODS
1828.06	18	SYS	NO_GOODS->HAS_GOODS
1828.7	17	SYS	HAS_GOODS->NO_GOODS
1832.42	2	SYS	HAS_GOODS->NO_GOODS
1844.56	6	SYS	HAS_GOODS->NO_GOODS
1845.71	7	TP046	NO_GOODS->HAS_GOODS
1846	10	SYS	HAS_GOODS->NO_GOODS
1846	12	SYS	HAS_GOODS->NO_GOODS
1846	8	SYS	HAS_GOODS->NO_GOODS
1846.97	16	SYS	NO_GOODS->HAS_GOODS
1851.58	14	SYS	NO_GOODS->HAS_GOODS
1851.58	3	SYS	NO_GOODS->HAS_GOODS
1851.58	1	SYS	NO_GOODS->HAS_GOODS
1851.58	11	SYS	NO_GOODS->HAS_GOODS
1851.58	13	SYS	NO_GOODS->HAS_GOODS
1851.58	9	SYS	NO_GOODS->HAS_GOODS
1853.07	18	SYS	HAS_GOODS->NO_GOODS
1853.32	4	SYS	NO_GOODS->HAS_GOODS
1871.98	16	SYS	HAS_GOODS->NO_GOODS
1874.57	6	SYS	NO_GOODS->HAS_GOODS
1876.02	10	SYS	NO_GOODS->HAS_GOODS
1876.02	8	SYS	NO_GOODS->HAS_GOODS
1876.02	12	SYS	NO_GOODS->HAS_GOODS
1876.59	13	SYS	HAS_GOODS->NO_GOODS
1876.59	14	SYS	HAS_GOODS->NO_GOODS
1876.59	11	SYS	HAS_GOODS->NO_GOODS
1876.59	15	SYS	HAS_GOODS->NO_GOODS
1876.59	9	SYS	HAS_GOODS->NO_GOODS
1876.59	7	SYS	HAS_GOODS->NO_GOODS
1876.59	5	SYS	HAS_GOODS->NO_GOODS
1876.59	3	SYS	HAS_GOODS->NO_GOODS
1876.59	1	SYS	HAS_GOODS->NO_GOODS
1878.32	4	SYS	HAS_GOODS->NO_GOODS
1897.86	17	SYS	NO_GOODS->HAS_GOODS
1899.6	6	SYS	HAS_GOODS->NO_GOODS
1901.03	12	SYS	HAS_GOODS->NO_GOODS
1901.03	8	SYS	HAS_GOODS->NO_GOODS
1901.03	10	SYS	HAS_GOODS->NO_GOODS
1901.5	2	SYS	NO_GOODS->HAS_GOODS
1901.98	16	SYS	NO_GOODS->HAS_GOODS
1906.59	13	SYS	NO_GOODS->HAS_GOODS
1906.59	15	SYS	NO_GOODS->HAS_GOODS
1906.59	11	SYS	NO_GOODS->HAS_GOODS
1906.59	9	SYS	NO_GOODS->HAS_GOODS
1906.59	7	SYS	NO_GOODS->HAS_GOODS
1906.59	5	SYS	NO_GOODS->HAS_GOODS
1906.59	3	SYS	NO_GOODS->HAS_GOODS
1906.59	1	SYS	NO_GOODS->HAS_GOODS
1906.59	14	SYS	NO_GOODS->HAS_GOODS
1908.34	4	SYS	NO_GOODS->HAS_GOODS
1916.29	18	SYS	NO_GOODS->HAS_GOODS
1922.88	17	SYS	HAS_GOODS->NO_GOODS
1926.51	2	SYS	HAS_GOODS->NO_GOODS
1926.99	16	SYS	HAS_GOODS->NO_GOODS
1929.6	6	SYS	NO_GOODS->HAS_GOODS
1931.03	8	SYS	NO_GOODS->HAS_GOODS
1931.03	10	SYS	NO_GOODS->HAS_GOODS
1931.03	12	SYS	NO_GOODS->HAS_GOODS
1931.6	11	SYS	HAS_GOODS->NO_GOODS
1931.6	9	SYS	HAS_GOODS->NO_GOODS
1931.6	7	SYS	HAS_GOODS->NO_GOODS
1931.6	15	SYS	HAS_GOODS->NO_GOODS
1931.6	5	SYS	HAS_GOODS->NO_GOODS
1931.6	3	SYS	HAS_GOODS->NO_GOODS
1931.6	1	SYS	HAS_GOODS->NO_GOODS
1931.6	14	SYS	HAS_GOODS->NO_GOODS
1931.6	13	SYS	HAS_GOODS->NO_GOODS
1933.34	4	SYS	HAS_GOODS->NO_GOODS
1941.63	18	SYS	HAS_GOODS->NO_GOODS
1954.62	6	SYS	HAS_GOODS->NO_GOODS
1956.05	8	SYS	HAS_GOODS->NO_GOODS
1956.05	12	SYS	HAS_GOODS->NO_GOODS
1956.05	10	SYS	HAS_GOODS->NO_GOODS
1957	16	SYS	NO_GOODS->HAS_GOODS
1961.61	14	SYS	NO_GOODS->HAS_GOODS
1961.61	13	SYS	NO_GOODS->HAS_GOODS
1961.61	11	SYS	NO_GOODS->HAS_GOODS
1961.61	3	SYS	NO_GOODS->HAS_GOODS
1961.61	9	SYS	NO_GOODS->HAS_GOODS
1961.61	7	SYS	NO_GOODS->HAS_GOODS
1961.61	1	SYS	NO_GOODS->HAS_GOODS
1961.61	5	SYS	NO_GOODS->HAS_GOODS
1961.61	15	SYS	NO_GOODS->HAS_GOODS
1963.37	4	SYS	NO_GOODS->HAS_GOODS
1982.57	16	SYS	HAS_GOODS->NO_GOODS
1984.64	6	SYS	NO_GOODS->HAS_GOODS
1986.08	10	SYS	NO_GOODS->HAS_GOODS
1986.08	12	SYS	NO_GOODS->HAS_GOODS
1986.08	8	SYS	NO_GOODS->HAS_GOODS
1986.63	11	SYS	HAS_GOODS->NO_GOODS
1986.63	13	SYS	HAS_GOODS->NO_GOODS
1986.63	15	SYS	HAS_GOODS->NO_GOODS
1986.63	9	SYS	HAS_GOODS->NO_GOODS
1986.63	7	SYS	HAS_GOODS->NO_GOODS
1986.63	3	SYS	HAS_GOODS->NO_GOODS
1986.63	5	SYS	HAS_GOODS->NO_GOODS
1986.63	1	SYS	HAS_GOODS->NO_GOODS
1986.63	14	SYS	HAS_GOODS->NO_GOODS
1988.38	4	SYS	HAS_GOODS->NO_GOODS
1988.56	17	SYS	NO_GOODS->HAS_GOODS
1991.42	2	SYS	NO_GOODS->HAS_GOODS
2004.23	9	TP035	NO_GOODS->HAS_GOODS
2004.71	14	TP062	NO_GOODS->HAS_GOODS
2005.11	18	SYS	NO_GOODS->HAS_GOODS
2011.04	6	SYS	HAS_GOODS->NO_GOODS
2011.09	12	SYS	HAS_GOODS->NO_GOODS
2011.09	10	SYS	HAS_GOODS->NO_GOODS
2011.09	8	SYS	HAS_GOODS->NO_GOODS
2012.58	16	SYS	NO_GOODS->HAS_GOODS
2013.58	17	SYS	HAS_GOODS->NO_GOODS
2016.43	2	SYS	HAS_GOODS->NO_GOODS
2016.65	11	SYS	NO_GOODS->HAS_GOODS
2016.65	7	SYS	NO_GOODS->HAS_GOODS
2016.65	15	SYS	NO_GOODS->HAS_GOODS
2016.65	5	SYS	NO_GOODS->HAS_GOODS
2016.65	3	SYS	NO_GOODS->HAS_GOODS
2016.65	1	SYS	NO_GOODS->HAS_GOODS
2016.65	13	SYS	NO_GOODS->HAS_GOODS
2018.4	4	SYS	NO_GOODS->HAS_GOODS
2030.13	18	SYS	HAS_GOODS->NO_GOODS
2037.89	16	SYS	HAS_GOODS->NO_GOODS
2041.07	6	SYS	NO_GOODS->HAS_GOODS
2041.1	12	SYS	NO_GOODS->HAS_GOODS
2041.1	8	SYS	NO_GOODS->HAS_GOODS
2041.1	10	SYS	NO_GOODS->HAS_GOODS
2041.68	11	SYS	HAS_GOODS->NO_GOODS
2041.68	13	SYS	HAS_GOODS->NO_GOODS
2041.68	9	SYS	HAS_GOODS->NO_GOODS
2041.68	7	SYS	HAS_GOODS->NO_GOODS
2041.68	5	SYS	HAS_GOODS->NO_GOODS
2041.68	15	SYS	HAS_GOODS->NO_GOODS
2041.68	3	SYS	HAS_GOODS->NO_GOODS
2041.68	1	SYS	HAS_GOODS->NO_GOODS
2041.68	14	SYS	HAS_GOODS->NO_GOODS
2043.42	4	SYS	HAS_GOODS->NO_GOODS
2066.09	6	SYS	HAS_GOODS->NO_GOODS
2066.12	10	SYS	HAS_GOODS->NO_GOODS
2066.12	8	SYS	HAS_GOODS->NO_GOODS
2066.12	12	SYS	HAS_GOODS->NO_GOODS
2067.91	16	SYS	NO_GOODS->HAS_GOODS
2071.7	14	SYS	NO_GOODS->HAS_GOODS
2071.7	13	SYS	NO_GOODS->HAS_GOODS
2071.7	11	SYS	NO_GOODS->HAS_GOODS
2071.7	1	SYS	NO_GOODS->HAS_GOODS
2071.7	9	SYS	NO_GOODS->HAS_GOODS
2071.7	7	SYS	NO_GOODS->HAS_GOODS
2071.7	5	SYS	NO_GOODS->HAS_GOODS
2071.7	3	SYS	NO_GOODS->HAS_GOODS
2071.7	15	SYS	NO_GOODS->HAS_GOODS
2073.43	4	SYS	NO_GOODS->HAS_GOODS
2078.73	17	SYS	NO_GOODS->HAS_GOODS
2079.18	2	SYS	NO_GOODS->HAS_GOODS
2093.24	16	SYS	HAS_GOODS->NO_GOODS
2094.79	18	SYS	NO_GOODS->HAS_GOODS
2096.1	6	SYS	NO_GOODS->HAS_GOODS
2096.13	12	SYS	NO_GOODS->HAS_GOODS
2096.13	10	SYS	NO_GOODS->HAS_GOODS
2096.13	8	SYS	NO_GOODS->HAS_GOODS
2096.73	11	SYS	HAS_GOODS->NO_GOODS
2096.73	9	SYS	HAS_GOODS->NO_GOODS
2096.73	7	SYS	HAS_GOODS->NO_GOODS
2096.73	5	SYS	HAS_GOODS->NO_GOODS
2096.73	15	SYS	HAS_GOODS->NO_GOODS
2096.73	1	SYS	HAS_GOODS->NO_GOODS
2096.73	3	SYS	HAS_GOODS->NO_GOODS
2096.73	14	SYS	HAS_GOODS->NO_GOODS
2096.73	13	SYS	HAS_GOODS->NO_GOODS
2098.44	4	SYS	HAS_GOODS->NO_GOODS
2103.73	17	SYS	HAS_GOODS->NO_GOODS
2104.19	2	SYS	HAS_GOODS->NO_GOODS
2110.6	6	TP075	HAS_GOODS->NO_GOODS
2119.81	18	SYS	HAS_GOODS->NO_GOODS
2121.14	10	SYS	HAS_GOODS->NO_GOODS
2121.14	12	SYS	HAS_GOODS->NO_GOODS
2121.14	8	SYS	HAS_GOODS->NO_GOODS
2123.27	16	SYS	NO_GOODS->HAS_GOODS
2126.73	11	SYS	NO_GOODS->HAS_GOODS
2126.73	15	SYS	NO_GOODS->HAS_GOODS
2126.73	9	SYS	NO_GOODS->HAS_GOODS
2126.73	7	SYS	NO_GOODS->HAS_GOODS
2126.73	5	SYS	NO_GOODS->HAS_GOODS
2126.73	3	SYS	NO_GOODS->HAS_GOODS
2126.73	1	SYS	NO_GOODS->HAS_GOODS
2126.73	13	SYS	NO_GOODS->HAS_GOODS
2126.73	14	SYS	NO_GOODS->HAS_GOODS
2133.75	17	SYS	NO_GOODS->HAS_GOODS
2134.19	2	SYS	NO_GOODS->HAS_GOODS
2148.29	16	SYS	HAS_GOODS->NO_GOODS
2149.83	18	SYS	NO_GOODS->HAS_GOODS
2151.12	6	SYS	NO_GOODS->HAS_GOODS
2151.16	12	SYS	NO_GOODS->HAS_GOODS
2151.16	8	SYS	NO_GOODS->HAS_GOODS
2151.16	10	SYS	NO_GOODS->HAS_GOODS
2151.74	11	SYS	HAS_GOODS->NO_GOODS
2151.74	15	SYS	HAS_GOODS->NO_GOODS
2151.74	9	SYS	HAS_GOODS->NO_GOODS
2151.74	7	SYS	HAS_GOODS->NO_GOODS
2151.74	5	SYS	HAS_GOODS->NO_GOODS
2151.74	3	SYS	HAS_GOODS->NO_GOODS
2151.74	1	SYS	HAS_GOODS->NO_GOODS
2151.74	14	SYS	HAS_GOODS->NO_GOODS
2151.74	13	SYS	HAS_GOODS->NO_GOODS
2157.21	15	TP075	NO_GOODS->HAS_GOODS
2158.77	17	SYS	HAS_GOODS->NO_GOODS
2159.21	2	SYS	HAS_GOODS->NO_GOODS
2166.16	18	TP050	HAS_GOODS->NO_GOODS
2167.74	4	SYS	NO_GOODS->HAS_GOODS
2178.12	6	SYS	HAS_GOODS->NO_GOODS
2178.12	8	SYS	HAS_GOODS->NO_GOODS
2178.12	10	SYS	HAS_GOODS->NO_GOODS
2178.12	12	SYS	HAS_GOODS->NO_GOODS
2178.3	16	SYS	NO_GOODS->HAS_GOODS
2181.78	9	SYS	NO_GOODS->HAS_GOODS
2181.78	7	SYS	NO_GOODS->HAS_GOODS
2181.78	5	SYS	NO_GOODS->HAS_GOODS
2181.78	3	SYS	NO_GOODS->HAS_GOODS
2181.78	1	SYS	NO_GOODS->HAS_GOODS
2181.78	14	SYS	NO_GOODS->HAS_GOODS
2181.78	13	SYS	NO_GOODS->HAS_GOODS
2181.78	11	SYS	NO_GOODS->HAS_GOODS
2188.77	17	SYS	NO_GOODS->HAS_GOODS
2189.22	2	SYS	NO_GOODS->HAS_GOODS
2192.75	4	SYS	HAS_GOODS->NO_GOODS
2203.33	16	SYS	HAS_GOODS->NO_GOODS
2204.84	18	SYS	NO_GOODS->HAS_GOODS
2206.79	13	SYS	HAS_GOODS->NO_GOODS
2206.79	1	SYS	HAS_GOODS->NO_GOODS
2206.79	11	SYS	HAS_GOODS->NO_GOODS
2206.79	7	SYS	HAS_GOODS->NO_GOODS
2206.79	9	SYS	HAS_GOODS->NO_GOODS
2206.79	3	SYS	HAS_GOODS->NO_GOODS
2206.79	5	SYS	HAS_GOODS->NO_GOODS
2206.79	14	SYS	HAS_GOODS->NO_GOODS
2206.79	15	SYS	HAS_GOODS->NO_GOODS
2208.64	10	SYS	NO_GOODS->HAS_GOODS
2208.64	8	SYS	NO_GOODS->HAS_GOODS
2208.64	12	SYS	NO_GOODS->HAS_GOODS
2213.8	17	SYS	HAS_GOODS->NO_GOODS
2214.23	2	SYS	HAS_GOODS->NO_GOODS
2219.9	3	TP050	NO_GOODS->HAS_GOODS
2229.47	6	SYS	NO_GOODS->HAS_GOODS
2229.86	18	SYS	HAS_GOODS->NO_GOODS
2233.36	16	SYS	NO_GOODS->HAS_GOODS
2233.66	8	SYS	HAS_GOODS->NO_GOODS
2233.66	10	SYS	HAS_GOODS->NO_GOODS
2233.66	12	SYS	HAS_GOODS->NO_GOODS
2236.81	13	SYS	NO_GOODS->HAS_GOODS
2236.81	11	SYS	NO_GOODS->HAS_GOODS
2236.81	9	SYS	NO_GOODS->HAS_GOODS
2236.81	1	SYS	NO_GOODS->HAS_GOODS
2236.81	7	SYS	NO_GOODS->HAS_GOODS
2236.81	5	SYS	NO_GOODS->HAS_GOODS
2236.81	15	SYS	NO_GOODS->HAS_GOODS
2236.81	14	SYS	NO_GOODS->HAS_GOODS
2243.81	17	SYS	NO_GOODS->HAS_GOODS
2244.23	2	SYS	NO_GOODS->HAS_GOODS
2254.49	6	SYS	HAS_GOODS->NO_GOODS
2258.36	16	SYS	HAS_GOODS->NO_GOODS
2262.3	11	SYS	HAS_GOODS->NO_GOODS
2262.3	13	SYS	HAS_GOODS->NO_GOODS
2262.3	15	SYS	HAS_GOODS->NO_GOODS
2262.3	7	SYS	HAS_GOODS->NO_GOODS
2262.3	9	SYS	HAS_GOODS->NO_GOODS
2262.3	3	SYS	HAS_GOODS->NO_GOODS
2262.3	5	SYS	HAS_GOODS->NO_GOODS
2262.3	1	SYS	HAS_GOODS->NO_GOODS
2262.3	14	SYS	HAS_GOODS->NO_GOODS
2263.67	12	SYS	NO_GOODS->HAS_GOODS
2263.67	8	SYS	NO_GOODS->HAS_GOODS
2263.67	10	SYS	NO_GOODS->HAS_GOODS
2264.72	4	SYS	NO_GOODS->HAS_GOODS
2268.83	17	SYS	HAS_GOODS->NO_GOODS
2269.24	2	SYS	HAS_GOODS->NO_GOODS
2278.38	15	TP069	NO_GOODS->HAS_GOODS
2283.8	18	SYS	NO_GOODS->HAS_GOODS
2288.36	16	SYS	NO_GOODS->HAS_GOODS
2288.68	8	SYS	HAS_GOODS->NO_GOODS
2288.68	10	SYS	HAS_GOODS->NO_GOODS
2288.68	12	SYS	HAS_GOODS->NO_GOODS
2289.74	4	SYS	HAS_GOODS->NO_GOODS
2292.31	11	SYS	NO_GOODS->HAS_GOODS
2292.31	1	SYS	NO_GOODS->HAS_GOODS
2292.31	9	SYS	NO_GOODS->HAS_GOODS
2292.31	7	SYS	NO_GOODS->HAS_GOODS
2292.31	5	SYS	NO_GOODS->HAS_GOODS
2292.31	14	SYS	NO_GOODS->HAS_GOODS
2292.31	3	SYS	NO_GOODS->HAS_GOODS
2292.31	13	SYS	NO_GOODS->HAS_GOODS
2298.83	17	SYS	NO_GOODS->HAS_GOODS
2299.26	2	SYS	NO_GOODS->HAS_GOODS
2308.82	18	SYS	HAS_GOODS->NO_GOODS
2313.38	16	SYS	HAS_GOODS->NO_GOODS
2317.34	11	SYS	HAS_GOODS->NO_GOODS
2317.34	13	SYS	HAS_GOODS->NO_GOODS
2317.34	1	SYS	HAS_GOODS->NO_GOODS
2317.34	7	SYS	HAS_GOODS->NO_GOODS
2317.34	9	SYS	HAS_GOODS->NO_GOODS
2317.34	3	SYS	HAS_GOODS->NO_GOODS
2317.34	5	SYS	HAS_GOODS->NO_GOODS
2317.34	14	SYS	HAS_GOODS->NO_GOODS
2317.34	15	SYS	HAS_GOODS->NO_GOODS
2318.7	10	SYS	NO_GOODS->HAS_GOODS
2318.7	8	SYS	NO_GOODS->HAS_GOODS
2318.7	12	SYS	NO_GOODS->HAS_GOODS
2321.95	6	SYS	NO_GOODS->HAS_GOODS
2323.84	17	SYS	HAS_GOODS->NO_GOODS
2324.28	2	SYS	HAS_GOODS->NO_GOODS
2337.98	14	TP077	NO_GOODS->HAS_GOODS
2343.39	16	SYS	NO_GOODS->HAS_GOODS
2343.72	8	SYS	HAS_GOODS->NO_GOODS
2343.72	10	SYS	HAS_GOODS->NO_GOODS
2343.72	12	SYS	HAS_GOODS->NO_GOODS
2346.98	6	SYS	HAS_GOODS->NO_GOODS
2347.35	13	SYS	NO_GOODS->HAS_GOODS
2347.35	11	SYS	NO_GOODS->HAS_GOODS
2347.35	1	SYS	NO_GOODS->HAS_GOODS
2347.35	9	SYS	NO_GOODS->HAS_GOODS
2347.35	7	SYS	NO_GOODS->HAS_GOODS
2347.35	5	SYS	NO_GOODS->HAS_GOODS
2347.35	3	SYS	NO_GOODS->HAS_GOODS
2347.35	15	SYS	NO_GOODS->HAS_GOODS
2353.87	17	SYS	NO_GOODS->HAS_GOODS
2354.28	2	SYS	NO_GOODS->HAS_GOODS
2355.51	4	SYS	NO_GOODS->HAS_GOODS
2368.41	16	SYS	HAS_GOODS->NO_GOODS
2372.36	11	SYS	HAS_GOODS->NO_GOODS
2372.36	13	SYS	HAS_GOODS->NO_GOODS
2372.36	9	SYS	HAS_GOODS->NO_GOODS
2372.36	15	SYS	HAS_GOODS->NO_GOODS
2372.36	7	SYS	HAS_GOODS->NO_GOODS
2372.36	5	SYS	HAS_GOODS->NO_GOODS
2372.36	3	SYS	HAS_GOODS->NO_GOODS
2372.36	1	SYS	HAS_GOODS->NO_GOODS
2372.36	14	SYS	HAS_GOODS->NO_GOODS
2373.66	18	SYS	NO_GOODS->HAS_GOODS
2373.73	12	SYS	NO_GOODS->HAS_GOODS
2373.73	8	SYS	NO_GOODS->HAS_GOODS
2373.73	10	SYS	NO_GOODS->HAS_GOODS
2378.88	17	SYS	HAS_GOODS->NO_GOODS
2379.31	2	SYS	HAS_GOODS->NO_GOODS
2380.54	4	SYS	HAS_GOODS->NO_GOODS
2392.71	7	TP052	NO_GOODS->HAS_GOODS
2398.42	16	SYS	NO_GOODS->HAS_GOODS
2398.66	18	SYS	HAS_GOODS->NO_GOODS
2398.74	12	SYS	HAS_GOODS->NO_GOODS
2398.74	8	SYS	HAS_GOODS->NO_GOODS
2398.74	10	SYS	HAS_GOODS->NO_GOODS
2402.37	11	SYS	NO_GOODS->HAS_GOODS
2402.37	9	SYS	NO_GOODS->HAS_GOODS
2402.37	15	SYS	NO_GOODS->HAS_GOODS
2402.37	5	SYS	NO_GOODS->HAS_GOODS
2402.37	3	SYS	NO_GOODS->HAS_GOODS
2402.37	14	SYS	NO_GOODS->HAS_GOODS
2402.37	1	SYS	NO_GOODS->HAS_GOODS
2402.37	13	SYS	NO_GOODS->HAS_GOODS
2408.89	17	SYS	NO_GOODS->HAS_GOODS
2409.28	6	SYS	NO_GOODS->HAS_GOODS
2409.32	2	SYS	NO_GOODS->HAS_GOODS
2423.44	16	SYS	HAS_GOODS->NO_GOODS
2429.73	13	SYS	HAS_GOODS->NO_GOODS
2429.73	14	SYS	HAS_GOODS->NO_GOODS
2429.73	9	SYS	HAS_GOODS->NO_GOODS
2429.73	11	SYS	HAS_GOODS->NO_GOODS
2429.73	1	SYS	HAS_GOODS->NO_GOODS
2429.73	7	SYS	HAS_GOODS->NO_GOODS
2429.73	5	SYS	HAS_GOODS->NO_GOODS
2429.73	3	SYS	HAS_GOODS->NO_GOODS
2429.73	15	SYS	HAS_GOODS->NO_GOODS
2429.73	8	SYS	NO_GOODS->HAS_GOODS
2429.73	12	SYS	NO_GOODS->HAS_GOODS
2429.73	10	SYS	NO_GOODS->HAS_GOODS
2433.89	17	SYS	HAS_GOODS->NO_GOODS
2434.31	6	SYS	HAS_GOODS->NO_GOODS
2434.35	2	SYS	HAS_GOODS->NO_GOODS
2444.81	4	SYS	NO_GOODS->HAS_GOODS
2453.45	16	SYS	NO_GOODS->HAS_GOODS
2454.75	12	SYS	HAS_GOODS->NO_GOODS
2454.75	10	SYS	HAS_GOODS->NO_GOODS
2454.75	8	SYS	HAS_GOODS->NO_GOODS
2458.72	14	TP071	NO_GOODS->HAS_GOODS
2459.74	1	SYS	NO_GOODS->HAS_GOODS
2459.74	11	SYS	NO_GOODS->HAS_GOODS
2459.74	9	SYS	NO_GOODS->HAS_GOODS
2459.74	15	SYS	NO_GOODS->HAS_GOODS
2459.74	7	SYS	NO_GOODS->HAS_GOODS
2459.74	13	SYS	NO_GOODS->HAS_GOODS
2459.74	5	SYS	NO_GOODS->HAS_GOODS
2459.74	3	SYS	NO_GOODS->HAS_GOODS
2461.82	18	SYS	NO_GOODS->HAS_GOODS
2463.9	17	SYS	NO_GOODS->HAS_GOODS
2464.36	2	SYS	NO_GOODS->HAS_GOODS
